  -2.6609066e-01	   3.8269042e-01	
  -3.2883874e-01	   4.7499251e-01	
  -2.5908050e-01	   3.6130151e-01	
  -1.1648940e-01	   1.0698485e-01	
  -3.0653766e-03	  -1.5666457e-01	
   1.0326675e-02	  -2.9684785e-01	
  -5.3445909e-02	  -2.5130444e-01	
  -9.2412724e-02	  -6.7456399e-02	
  -3.0279541e-02	   1.2329504e-01	
   8.4846832e-02	   1.8968350e-01	
   1.1133075e-01	   8.9456729e-02	
  -3.2135250e-02	  -1.0185072e-01	
  -2.5308181e-01	  -2.4339863e-01	
  -3.5670882e-01	  -2.2562726e-01	
  -2.4458860e-01	  -4.5215735e-02	
  -2.5254261e-02	   1.9190737e-01	
   9.3714332e-02	   3.3930982e-01	
   1.8643667e-02	   3.0360010e-01	
  -1.4592119e-01	   1.0486525e-01	
  -2.2730880e-01	  -1.3364785e-01	
  -1.7140060e-01	  -2.6276635e-01	
  -7.4131665e-02	  -2.0355127e-01	
  -3.9669515e-02	  -1.0514338e-03	
  -5.1266129e-02	   2.0109829e-01	
  -1.1752833e-02	   2.5410141e-01	
   1.0785565e-01	   1.0538640e-01	
   2.0665525e-01	  -1.6182684e-01	
   1.6117322e-01	  -3.7724711e-01	
  -2.6938653e-02	  -3.8906986e-01	
  -2.1941152e-01	  -1.6075631e-01	
  -2.7753567e-01	   2.0065197e-01	
  -1.8805912e-01	   5.0030087e-01	
  -4.6845025e-02	   5.6260189e-01	
   5.8585698e-02	   3.3306758e-01	
   1.2218407e-01	  -8.1981699e-02	
   1.7838638e-01	  -4.6637054e-01	
   2.2169815e-01	  -6.1157444e-01	
   1.9825589e-01	  -4.3578631e-01	
   8.0215288e-02	  -3.4787751e-02	
  -7.2135308e-02	   3.6943357e-01	
  -1.4381520e-01	   5.5331393e-01	
  -6.8724371e-02	   4.1651911e-01	
   1.0191205e-01	   3.8203811e-02	
   2.3766633e-01	  -3.6624642e-01	
   2.3876101e-01	  -5.6531588e-01	
   1.1678077e-01	  -4.4111547e-01	
  -2.0428168e-02	  -5.7977077e-02	
  -5.8973233e-02	   3.6800859e-01	
   3.1326900e-02	   5.8749279e-01	
   1.7391495e-01	   4.6334166e-01	
   2.4558570e-01	   5.9154789e-02	
   1.7650262e-01	  -3.8817476e-01	
   1.2444292e-02	  -6.0585734e-01	
  -1.1538234e-01	  -4.5438072e-01	
  -9.5917970e-02	  -2.1770889e-02	
   6.4762165e-02	   4.2269933e-01	
   2.4258524e-01	   5.9388393e-01	
   3.0102251e-01	   3.7277877e-01	
   2.1222960e-01	  -1.1367643e-01	
   7.8706189e-02	  -5.6785416e-01	
   3.1500466e-02	  -7.0538273e-01	
   1.0297577e-01	  -4.3261293e-01	
   1.9875173e-01	   9.5667577e-02	
   1.9434906e-01	   5.7311674e-01	
   5.8146667e-02	   7.2849359e-01	
  -1.1941921e-01	   4.8697304e-01	
  -2.1038478e-01	   9.0040534e-03	
  -1.5594967e-01	  -4.1643634e-01	
   1.8552198e-03	  -5.5375692e-01	
   1.6878529e-01	  -3.6053568e-01	
   2.5937416e-01	   1.0675442e-03	
   2.2516346e-01	   2.8391467e-01	
   6.6144472e-02	   3.2050851e-01	
  -1.5623019e-01	   1.2014875e-01	
  -3.3161105e-01	  -1.5499683e-01	
  -3.6695732e-01	  -3.0636590e-01	
  -2.6565333e-01	  -2.2845450e-01	
  -1.3254832e-01	   3.0168597e-02	
  -8.0101064e-02	   3.0447079e-01	
  -1.2531889e-01	   4.1814633e-01	
  -1.8843171e-01	   2.9408146e-01	
  -1.9038956e-01	   3.3795396e-03	
  -1.3230055e-01	  -2.8043536e-01	
  -7.0889306e-02	  -3.9163122e-01	
  -3.9679280e-02	  -2.7524621e-01	
  -2.6286077e-02	  -1.6330862e-02	
  -2.3630770e-02	   2.2338646e-01	
  -6.0652834e-02	   3.1163298e-01	
  -1.4929250e-01	   2.1884631e-01	
  -2.2155095e-01	   2.0034460e-02	
  -1.7331044e-01	  -1.6244160e-01	
   5.2693564e-03	  -2.3122765e-01	
   1.7683919e-01	  -1.5928083e-01	
   1.8244690e-01	   4.5460308e-03	
   2.5118458e-02	   1.6378113e-01	
  -1.1051051e-01	   2.2566835e-01	
  -5.1764984e-02	   1.5187573e-01	
   1.6342054e-01	  -1.8633628e-02	
   3.1563281e-01	  -1.8835877e-01	
   2.3808751e-01	  -2.5597784e-01	
  -4.4871135e-03	  -1.7568160e-01	
  -1.8778679e-01	   1.6144538e-02	
  -1.6017584e-01	   2.1796548e-01	
   2.3481991e-02	   3.1334397e-01	
   1.9209185e-01	   2.3350541e-01	
   2.4281065e-01	   9.9054075e-04	
   2.1224192e-01	  -2.7139443e-01	
   1.8825017e-01	  -4.3349329e-01	
   1.9811718e-01	  -3.8409180e-01	
   2.0202486e-01	  -1.3941008e-01	
   1.6812825e-01	   1.6850242e-01	
   1.1444796e-01	   3.6865127e-01	
   7.2452475e-02	   3.5669633e-01	
   4.0090973e-02	   1.5962938e-01	
  -6.7139529e-03	  -8.6421861e-02	
  -6.8721730e-02	  -2.2603591e-01	
  -1.1460099e-01	  -1.7879992e-01	
  -1.1914168e-01	   1.5608870e-02	
  -8.9852521e-02	   2.2316774e-01	
  -4.5942222e-02	   2.9540664e-01	
   1.0932686e-02	   1.5777130e-01	
   8.1900393e-02	  -1.3932674e-01	
   1.3092374e-01	  -4.3707134e-01	
   9.0790221e-02	  -5.5308393e-01	
  -6.3538148e-02	  -3.9056636e-01	
  -2.5119963e-01	  -6.9866596e-03	
  -3.2585173e-01	   4.0342788e-01	
  -2.0850925e-01	   6.1470960e-01	
   1.7922009e-02	   5.0478901e-01	
   1.6783753e-01	   1.3556472e-01	
   1.2518317e-01	  -2.7661265e-01	
  -4.3517162e-02	  -4.8754120e-01	
  -1.5783138e-01	  -3.7410263e-01	
  -1.0686847e-01	  -1.0933935e-02	
   4.4782565e-02	   3.7332700e-01	
   1.3893172e-01	   5.3265415e-01	
   9.8691579e-02	   3.5296792e-01	
   2.6311282e-03	  -7.5112937e-02	
  -1.6073049e-02	  -5.0630963e-01	
   7.8512306e-02	  -6.8543131e-01	
   1.9453537e-01	  -5.0254861e-01	
   2.2504627e-01	  -6.3204556e-02	
   1.6121235e-01	   3.7616490e-01	
   7.8124056e-02	   5.6861420e-01	
   2.9774586e-02	   4.2839911e-01	
  -5.3899280e-03	   7.7256895e-02	
  -6.5745322e-02	  -2.4286013e-01	
  -1.2329059e-01	  -3.2974149e-01	
  -9.5096521e-02	  -1.4621212e-01	
   5.5471394e-02	   1.6396591e-01	
   2.5017082e-01	   3.7227253e-01	
   3.4773286e-01	   3.1398669e-01	
   2.6656242e-01	  -1.5203951e-03	
   5.3705965e-02	  -3.8826155e-01	
  -1.6135006e-01	  -5.9422715e-01	
  -2.7310977e-01	  -4.6290884e-01	
  -2.6814818e-01	  -4.4082503e-02	
  -2.1074926e-01	   4.2614489e-01	
  -1.7743213e-01	   6.6944646e-01	
  -1.9796482e-01	   5.4057059e-01	
  -2.4059041e-01	   1.1914310e-01	
  -2.4663820e-01	  -3.4186097e-01	
  -1.8780129e-01	  -5.7361170e-01	
  -9.8317382e-02	  -4.5144665e-01	
  -4.7848155e-02	  -6.3037624e-02	
  -7.3425069e-02	   3.5015696e-01	
  -1.3529842e-01	   5.3940241e-01	
  -1.4739094e-01	   3.9354970e-01	
  -6.2482366e-02	   6.6063109e-05	
   6.8729554e-02	  -4.0735798e-01	
   1.3251322e-01	  -5.8396114e-01	
   6.1482940e-02	  -4.1610263e-01	
  -8.5065014e-02	   1.0313382e-02	
  -1.6074078e-01	   4.5449701e-01	
  -6.7974104e-02	   6.5638620e-01	
   1.3976672e-01	   4.8903578e-01	
   2.9838081e-01	   3.8482894e-02	
   2.8233998e-01	  -4.3952337e-01	
   1.1391411e-01	  -6.6436421e-01	
  -7.1966946e-02	  -4.9492372e-01	
  -1.5876983e-01	  -1.7915270e-02	
  -1.3805556e-01	   4.9445240e-01	
  -8.2998592e-02	   7.3828446e-01	
  -5.7864811e-02	   5.5772875e-01	
  -6.5300733e-02	   4.3827397e-02	
  -7.0590592e-02	  -5.1216643e-01	
  -5.5847027e-02	  -7.8827423e-01	
  -4.1219301e-02	  -6.2373284e-01	
  -6.1578267e-02	  -1.1577453e-01	
  -1.3176243e-01	   4.4053448e-01	
  -2.2968907e-01	   7.3121649e-01	
  -3.0193311e-01	   6.0691719e-01	
  -2.8770451e-01	   1.6037942e-01	
  -1.5729276e-01	  -3.4101558e-01	
   5.4414593e-02	  -6.1837622e-01	
   2.5362617e-01	  -5.3898039e-01	
   3.4482230e-01	  -1.7955555e-01	
   3.0119122e-01	   2.3296574e-01	
   1.8534835e-01	   4.6098842e-01	
   9.6712488e-02	   3.9204767e-01	
   9.3385279e-02	   9.4586522e-02	
